Human ID,Mouse ID
ENSG00000112812,ENSMUSG00000048373
ENSG00000071677,ENSMUSG00000043496
ENSG00000165066,ENSMUSG00000022150
ENSG00000105778,ENSMUSG00000058230
ENSG00000133983,ENSMUSG00000019429
ENSG00000168488,ENSMUSG00000049235
ENSG00000131080,ENSMUSG00000023904
ENSG00000183751,ENSMUSG00000031527
ENSG00000137441,ENSMUSG00000029714
ENSG00000167685,ENSMUSG00000037992
ENSG00000112130,ENSMUSG00000029763
ENSG00000204152,ENSMUSG00000021576
ENSG00000068831,ENSMUSG00000069581
ENSG00000140365,ENSMUSG00000028794
ENSG00000162670,ENSMUSG00000030127
ENSG00000124222,ENSMUSG00000068399
ENSG00000115685,ENSMUSG00000049848
ENSG00000179407,ENSMUSG00000102627
ENSG00000112769,ENSMUSG00000045475
ENSG00000221937,ENSMUSG00000095105
ENSG00000171174,ENSMUSG00000025612
ENSG00000123684,ENSMUSG00000028560
ENSG00000178028,ENSMUSG00000102053
ENSG00000136878,ENSMUSG00000067148
ENSG00000163322,ENSMUSG00000051043
ENSG00000007968,ENSMUSG00000047025
ENSG00000188060,ENSMUSG00000027219
ENSG00000292336,ENSMUSG00000031980
ENSG00000171307,ENSMUSG00000022831
ENSG00000131386,ENSMUSG00000034449
ENSG00000136485,ENSMUSG00000029586
ENSG00000079263,ENSMUSG00000043501
ENSG00000186185,ENSMUSG00000047098
ENSG00000104848,ENSMUSG00000032846
ENSG00000151690,ENSMUSG00000035274
ENSG00000214753,ENSMUSG00000053593
ENSG00000125898,ENSMUSG00000096728
ENSG00000169504,ENSMUSG00000040138
ENSG00000127603,ENSMUSG00000044485
ENSG00000136436,ENSMUSG00000038260
ENSG00000142330,ENSMUSG00000047141
ENSG00000187094,ENSMUSG00000048707
ENSG00000135148,ENSMUSG00000090219
ENSG00000173452,ENSMUSG00000095267
ENSG00000104957,ENSMUSG00000033196
ENSG00000183150,ENSMUSG00000046719
ENSG00000175766,ENSMUSG00000031996
ENSG00000137343,ENSMUSG00000039954
ENSG00000112658,ENSMUSG00000096525
ENSG00000166741,ENSMUSG00000029600
ENSG00000142182,ENSMUSG00000034641
ENSG00000142178,ENSMUSG00000073804
ENSG00000143190,ENSMUSG00000025172
ENSG00000172172,ENSMUSG00000075270
ENSG00000092345,ENSMUSG00000004668
ENSG00000078795,ENSMUSG00000025932
ENSG00000163600,ENSMUSG00000030942
ENSG00000187601,ENSMUSG00000014769
ENSG00000143333,ENSMUSG00000026495
ENSG00000161551,ENSMUSG00000053852
ENSG00000163626,ENSMUSG00000035517
ENSG00000174776,ENSMUSG00000025816
ENSG00000183733,ENSMUSG00000079698
ENSG00000173451,ENSMUSG00000020590
ENSG00000134533,ENSMUSG00000045509
ENSG00000293663,ENSMUSG00000020689
ENSG00000187191,ENSMUSG00000028492
ENSG00000167654,ENSMUSG00000019997
ENSG00000161381,ENSMUSG00000061961
ENSG00000264006,ENSMUSG00000093769
ENSG00000144724,ENSMUSG00000094426
ENSG00000139437,ENSMUSG00000035868
ENSG00000185650,ENSMUSG00000036411
ENSG00000167264,ENSMUSG00000038005
ENSG00000005102,ENSMUSG00000026708
ENSG00000157653,ENSMUSG00000058568
ENSG00000127554,ENSMUSG00000044985
ENSG00000228672,ENSMUSG00000092300
ENSG00000137673,ENSMUSG00000029616
ENSG00000182670,ENSMUSG00000020695
ENSG00000240230,ENSMUSG00000017119
ENSG00000196526,ENSMUSG00000046879
ENSG00000078618,ENSMUSG00000022965
ENSG00000143570,ENSMUSG00000009647
ENSG00000268089,ENSMUSG00000096122
ENSG00000222018,ENSMUSG00000047182
ENSG00000135045,ENSMUSG00000058216
ENSG00000132326,ENSMUSG00000047180
ENSG00000162600,ENSMUSG00000026831
ENSG00000142961,ENSMUSG00000048520
ENSG00000142303,ENSMUSG00000053211
ENSG00000278803,ENSMUSG00000022769
ENSG00000176495,ENSMUSG00000021262
ENSG00000160180,ENSMUSG00000040560
ENSG00000187605,ENSMUSG00000100231
ENSG00000166188,ENSMUSG00000069227
ENSG00000164951,ENSMUSG00000020519
ENSG00000150637,ENSMUSG00000042268
ENSG00000183128,ENSMUSG00000093918
ENSG00000140694,ENSMUSG00000002190
ENSG00000105576,ENSMUSG00000031233
ENSG00000183770,ENSMUSG00000038840
ENSG00000242515,ENSMUSG00000027547
ENSG00000137078,ENSMUSG00000059203
ENSG00000160255,ENSMUSG00000041133
ENSG00000163933,ENSMUSG00000032269
ENSG00000177302,ENSMUSG00000020464
ENSG00000133247,ENSMUSG00000023009
ENSG00000144848,ENSMUSG00000005131
ENSG00000242389,ENSMUSG00000044641
ENSG00000102871,ENSMUSG00000028496
ENSG00000170748,ENSMUSG00000020755
ENSG00000268104,ENSMUSG00000063406
ENSG00000163960,ENSMUSG00000029638
ENSG00000149634,ENSMUSG00000073574
ENSG00000146232,ENSMUSG00000029250
ENSG00000164253,ENSMUSG00000028402
ENSG00000127074,ENSMUSG00000045539
ENSG00000182870,ENSMUSG00000018377
ENSG00000152779,ENSMUSG00000063704
ENSG00000188859,ENSMUSG00000066896
ENSG00000197683,ENSMUSG00000042810
ENSG00000139190,ENSMUSG00000033671
ENSG00000187531,ENSMUSG00000041303
ENSG00000178358,ENSMUSG00000049940
ENSG00000283644,ENSMUSG00000105504
ENSG00000179144,ENSMUSG00000054519
ENSG00000099968,ENSMUSG00000061838
ENSG00000089916,ENSMUSG00000049456
ENSG00000110660,ENSMUSG00000096044
ENSG00000143344,ENSMUSG00000084262
ENSG00000122877,ENSMUSG00000041609
ENSG00000172969,ENSMUSG00000086524
ENSG00000103995,ENSMUSG00000059964
ENSG00000139220,ENSMUSG00000035629
ENSG00000110799,ENSMUSG00000045302
ENSG00000243056,ENSMUSG00000060780
ENSG00000277399,ENSMUSG00000045246
ENSG00000079999,ENSMUSG00000029337
ENSG00000179331,ENSMUSG00000099711
ENSG00000134109,ENSMUSG00000025102
ENSG00000114948,ENSMUSG00000040564
ENSG00000164587,ENSMUSG00000025479
ENSG00000204536,ENSMUSG00000071645
ENSG00000149260,ENSMUSG00000041203
ENSG00000107816,ENSMUSG00000079091
ENSG00000107731,ENSMUSG00000040521
ENSG00000169752,ENSMUSG00000022052
ENSG00000188152,ENSMUSG00000051977
ENSG00000181074,ENSMUSG00000038648
ENSG00000136933,ENSMUSG00000052712
ENSG00000233803,ENSMUSG00000022787
ENSG00000117597,ENSMUSG00000096470
ENSG00000109272,ENSMUSG00000022657
ENSG00000276231,ENSMUSG00000024770
ENSG00000212124,ENSMUSG00000072479
ENSG00000167778,ENSMUSG00000051851
ENSG00000166582,ENSMUSG00000100634
ENSG00000166848,ENSMUSG00000050435
ENSG00000124233,ENSMUSG00000020472
ENSG00000128973,ENSMUSG00000025584
ENSG00000182816,ENSMUSG00000036641
ENSG00000168447,ENSMUSG00000070942
ENSG00000091482,ENSMUSG00000006215
ENSG00000189152,ENSMUSG00000029378
ENSG00000255690,ENSMUSG00000052713
ENSG00000166136,ENSMUSG00000020709
ENSG00000197457,ENSMUSG00000000562
ENSG00000168517,ENSMUSG00000044595
ENSG00000171773,ENSMUSG00000048218
ENSG00000131746,ENSMUSG00000028347
ENSG00000177600,ENSMUSG00000043439
ENSG00000128604,ENSMUSG00000026885
ENSG00000110077,ENSMUSG00000075202
ENSG00000221946,ENSMUSG00000029484
ENSG00000224531,ENSMUSG00000046259
ENSG00000101474,ENSMUSG00000022750
ENSG00000130640,ENSMUSG00000030157
ENSG00000273274,ENSMUSG00000047592
ENSG00000115085,ENSMUSG00000022490
ENSG00000078687,ENSMUSG00000074852
ENSG00000179912,ENSMUSG00000103707
ENSG00000165072,ENSMUSG00000046913
ENSG00000183305,ENSMUSG00000091260
ENSG00000156273,ENSMUSG00000070327
ENSG00000121621,ENSMUSG00000025089
ENSG00000167359,ENSMUSG00000078576
ENSG00000283873,ENSMUSG00000049086
ENSG00000114904,ENSMUSG00000094200
ENSG00000251545,ENSMUSG00000068206
ENSG00000116663,ENSMUSG00000000440
ENSG00000105255,ENSMUSG00000044042
ENSG00000197885,ENSMUSG00000020277
ENSG00000164035,ENSMUSG00000052684
ENSG00000183023,ENSMUSG00000046000
ENSG00000160961,ENSMUSG00000002748
ENSG00000188312,ENSMUSG00000030744
ENSG00000166762,ENSMUSG00000026627
ENSG00000196098,ENSMUSG00000016255
ENSG00000131828,ENSMUSG00000027431
ENSG00000232535,ENSMUSG00000075382
ENSG00000108433,ENSMUSG00000020723
ENSG00000198964,ENSMUSG00000058099
ENSG00000132623,ENSMUSG00000066257
ENSG00000163982,ENSMUSG00000040747
ENSG00000135069,ENSMUSG00000062995
ENSG00000142494,ENSMUSG00000100004
ENSG00000170477,ENSMUSG00000039720
ENSG00000125650,ENSMUSG00000037876
ENSG00000114745,ENSMUSG00000043639
ENSG00000171956,ENSMUSG00000064137
ENSG00000125755,ENSMUSG00000048013
ENSG00000070601,ENSMUSG00000070604
ENSG00000166126,ENSMUSG00000014747
ENSG00000183640,ENSMUSG00000090258
ENSG00000102158,ENSMUSG00000028773
ENSG00000075336,ENSMUSG00000043953
ENSG00000077454,ENSMUSG00000025876
ENSG00000151151,ENSMUSG00000024534
ENSG00000072201,ENSMUSG00000092243
ENSG00000072310,ENSMUSG00000054215
ENSG00000292345,ENSMUSG00000002944
ENSG00000134193,ENSMUSG00000094273
ENSG00000121653,ENSMUSG00000034601
ENSG00000148296,ENSMUSG00000039747
ENSG00000260286,ENSMUSG00000039296
ENSG00000205693,ENSMUSG00000062312
ENSG00000107821,ENSMUSG00000063200
ENSG00000149547,ENSMUSG00000057195
ENSG00000135677,ENSMUSG00000021217
ENSG00000181234,ENSMUSG00000027132
ENSG00000158161,ENSMUSG00000034462
ENSG00000100065,ENSMUSG00000028519
ENSG00000144589,ENSMUSG00000074445
ENSG00000141741,ENSMUSG00000028550
ENSG00000180917,ENSMUSG00000019301
ENSG00000164399,ENSMUSG00000068859
ENSG00000144339,ENSMUSG00000044475
ENSG00000170989,ENSMUSG00000029234
ENSG00000172954,ENSMUSG00000024273
ENSG00000048162,ENSMUSG00000032313
ENSG00000254093,ENSMUSG00000071047
ENSG00000219626,ENSMUSG00000044465
ENSG00000168918,ENSMUSG00000051113
ENSG00000111642,ENSMUSG00000045100
ENSG00000188694,ENSMUSG00000078611
ENSG00000147485,ENSMUSG00000020143
ENSG00000101868,ENSMUSG00000025739
ENSG00000104823,ENSMUSG00000002015
ENSG00000154174,ENSMUSG00000030397
ENSG00000148634,ENSMUSG00000054469
ENSG00000132518,ENSMUSG00000001767
ENSG00000109705,ENSMUSG00000038848
ENSG00000170092,ENSMUSG00000074647
ENSG00000196116,ENSMUSG00000038605
ENSG00000156475,ENSMUSG00000100899
ENSG00000100146,ENSMUSG00000042178
ENSG00000116918,ENSMUSG00000075478
ENSG00000278619,ENSMUSG00000070330
ENSG00000083097,ENSMUSG00000045160
ENSG00000171540,ENSMUSG00000045440
ENSG00000160570,ENSMUSG00000038541
ENSG00000187627,ENSMUSG00000045312
ENSG00000132938,ENSMUSG00000046396
ENSG00000105185,ENSMUSG00000053490
ENSG00000131871,ENSMUSG00000042686
ENSG00000165246,ENSMUSG00000040842
ENSG00000213390,ENSMUSG00000020226
ENSG00000116745,ENSMUSG00000027937
ENSG00000101457,ENSMUSG00000063904
ENSG00000115415,ENSMUSG00000061461
ENSG00000104267,ENSMUSG00000039005
ENSG00000144395,ENSMUSG00000051956
ENSG00000140015,ENSMUSG00000074165
ENSG00000142794,ENSMUSG00000066441
ENSG00000225899,ENSMUSG00000091512
ENSG00000064601,ENSMUSG00000025808
ENSG00000283288,ENSMUSG00000066513
ENSG00000162976,ENSMUSG00000017950
ENSG00000130305,ENSMUSG00000055775
ENSG00000198380,ENSMUSG00000063975
ENSG00000233932,ENSMUSG00000017756
ENSG00000162591,ENSMUSG00000063694
ENSG00000143032,ENSMUSG00000055900
ENSG00000224712,ENSMUSG00000001983
ENSG00000203910,ENSMUSG00000101904
ENSG00000014824,ENSMUSG00000024519
ENSG00000196510,ENSMUSG00000036817
ENSG00000147381,ENSMUSG00000041445
ENSG00000145016,ENSMUSG00000020469
ENSG00000264343,ENSMUSG00000094132
ENSG00000166263,ENSMUSG00000035390
ENSG00000224902,ENSMUSG00000029104
ENSG00000148730,ENSMUSG00000050150
ENSG00000068354,ENSMUSG00000033157
ENSG00000037897,ENSMUSG00000025888
ENSG00000288784,ENSMUSG00000028467
ENSG00000171155,ENSMUSG00000021930
ENSG00000168924,ENSMUSG00000055333
ENSG00000123064,ENSMUSG00000096254
ENSG00000139567,ENSMUSG00000095683
ENSG00000145022,ENSMUSG00000039621
ENSG00000176681,ENSMUSG00000049719
ENSG00000163684,ENSMUSG00000037916
ENSG00000183647,ENSMUSG00000060863
ENSG00000143006,ENSMUSG00000031609
ENSG00000103241,ENSMUSG00000047444
ENSG00000064655,ENSMUSG00000021518
ENSG00000122966,ENSMUSG00000045589
ENSG00000089123,ENSMUSG00000005610
ENSG00000165716,ENSMUSG00000091631
ENSG00000115844,ENSMUSG00000075377
ENSG00000166226,ENSMUSG00000071510
ENSG00000100485,ENSMUSG00000079639
ENSG00000156006,ENSMUSG00000029622
ENSG00000186925,ENSMUSG00000021613
ENSG00000135097,ENSMUSG00000060771
ENSG00000162413,ENSMUSG00000059279
ENSG00000118113,ENSMUSG00000050577
ENSG00000198759,ENSMUSG00000001039
ENSG00000167434,ENSMUSG00000034269
ENSG00000151023,ENSMUSG00000040111
ENSG00000163808,ENSMUSG00000035403
ENSG00000179600,ENSMUSG00000094336
ENSG00000106952,ENSMUSG00000024500
ENSG00000176915,ENSMUSG00000037731
ENSG00000033100,ENSMUSG00000022439
ENSG00000136535,ENSMUSG00000047473
ENSG00000196184,ENSMUSG00000028962
ENSG00000121594,ENSMUSG00000040795
ENSG00000170100,ENSMUSG00000022521
ENSG00000137968,ENSMUSG00000017721
ENSG00000097046,ENSMUSG00000045126
ENSG00000205808,ENSMUSG00000031950
ENSG00000085721,ENSMUSG00000042197
ENSG00000185745,ENSMUSG00000026080
ENSG00000143224,ENSMUSG00000020515
ENSG00000205989,ENSMUSG00000024298
ENSG00000169519,ENSMUSG00000031932
ENSG00000170209,ENSMUSG00000027274
ENSG00000145365,ENSMUSG00000043467
ENSG00000112280,ENSMUSG00000107283
ENSG00000213022,ENSMUSG00000062556
ENSG00000134200,ENSMUSG00000025626
ENSG00000204640,ENSMUSG00000037204
ENSG00000170965,ENSMUSG00000026663
ENSG00000171766,ENSMUSG00000025283
ENSG00000188738,ENSMUSG00000058147
ENSG00000177576,ENSMUSG00000067081
ENSG00000136487,ENSMUSG00000095741
ENSG00000170848,ENSMUSG00000031530
ENSG00000188910,ENSMUSG00000045708
ENSG00000137364,ENSMUSG00000045672
ENSG00000110090,ENSMUSG00000095912
ENSG00000167971,ENSMUSG00000022201
ENSG00000137880,ENSMUSG00000053644
ENSG00000156222,ENSMUSG00000052928
ENSG00000101251,ENSMUSG00000030259
ENSG00000010282,ENSMUSG00000055895
ENSG00000105258,ENSMUSG00000041817
ENSG00000230522,ENSMUSG00000037306
ENSG00000157470,ENSMUSG00000094483
ENSG00000241186,ENSMUSG00000078653
ENSG00000148848,ENSMUSG00000025607
ENSG00000146007,ENSMUSG00000029106
ENSG00000275896,ENSMUSG00000060636
ENSG00000139988,ENSMUSG00000019254
ENSG00000215126,ENSMUSG00000054428
ENSG00000143252,ENSMUSG00000021112
ENSG00000240583,ENSMUSG00000015314
ENSG00000204345,ENSMUSG00000057093
ENSG00000184916,ENSMUSG00000069793
ENSG00000010278,ENSMUSG00000021754
ENSG00000079616,ENSMUSG00000027384
ENSG00000204767,ENSMUSG00000042045
ENSG00000198270,ENSMUSG00000058587
ENSG00000171368,ENSMUSG00000057179
ENSG00000099817,ENSMUSG00000040471
ENSG00000177119,ENSMUSG00000059251
ENSG00000143870,ENSMUSG00000058355
ENSG00000099899,ENSMUSG00000000171
ENSG00000118046,ENSMUSG00000003341
ENSG00000111452,ENSMUSG00000079534
ENSG00000114026,ENSMUSG00000096424
ENSG00000134070,ENSMUSG00000075272
ENSG00000111726,ENSMUSG00000030298
ENSG00000198113,ENSMUSG00000095984
ENSG00000173093,ENSMUSG00000054302
ENSG00000167646,ENSMUSG00000041216
ENSG00000148175,ENSMUSG00000078521
ENSG00000162298,ENSMUSG00000038034
ENSG00000121749,ENSMUSG00000059355
ENSG00000128918,ENSMUSG00000023066
ENSG00000215912,ENSMUSG00000015846
ENSG00000118322,ENSMUSG00000038866
ENSG00000125629,ENSMUSG00000071632
ENSG00000128272,ENSMUSG00000033478
ENSG00000175325,ENSMUSG00000047604
ENSG00000161542,ENSMUSG00000063163
ENSG00000214872,ENSMUSG00000073724
ENSG00000152601,ENSMUSG00000034854
ENSG00000198353,ENSMUSG00000034931
ENSG00000130035,ENSMUSG00000068882
ENSG00000013503,ENSMUSG00000033460
ENSG00000244462,ENSMUSG00000017718
ENSG00000117751,ENSMUSG00000028229
ENSG00000135324,ENSMUSG00000052384
ENSG00000174177,ENSMUSG00000020191
ENSG00000146966,ENSMUSG00000078218
ENSG00000187595,ENSMUSG00000016344
ENSG00000204480,ENSMUSG00000070904
ENSG00000100298,ENSMUSG00000037822
ENSG00000180138,ENSMUSG00000044994
ENSG00000147246,ENSMUSG00000071773
ENSG00000196511,ENSMUSG00000032502
ENSG00000152595,ENSMUSG00000079532
ENSG00000137070,ENSMUSG00000033854
ENSG00000120256,ENSMUSG00000026394
ENSG00000121577,ENSMUSG00000053293
ENSG00000135845,ENSMUSG00000048329
ENSG00000182685,ENSMUSG00000035284
ENSG00000108439,ENSMUSG00000030244
ENSG00000100997,ENSMUSG00000083706
ENSG00000127993,ENSMUSG00000027506
ENSG00000262246,ENSMUSG00000039100
ENSG00000147697,ENSMUSG00000031703
ENSG00000090661,ENSMUSG00000004562
ENSG00000100558,ENSMUSG00000013622
ENSG00000162631,ENSMUSG00000031173
ENSG00000197921,ENSMUSG00000027719
ENSG00000228607,ENSMUSG00000045064
ENSG00000181826,ENSMUSG00000001999
ENSG00000127311,ENSMUSG00000068167
ENSG00000148835,ENSMUSG00000042828
ENSG00000182035,ENSMUSG00000014686
ENSG00000140488,ENSMUSG00000030554
ENSG00000129636,ENSMUSG00000043060
ENSG00000178460,ENSMUSG00000021239
ENSG00000054965,ENSMUSG00000026781
ENSG00000169676,ENSMUSG00000090304
ENSG00000188277,ENSMUSG00000079808
ENSG00000120948,ENSMUSG00000078253
ENSG00000163468,ENSMUSG00000026614
ENSG00000116221,ENSMUSG00000017837
ENSG00000141376,ENSMUSG00000037089
ENSG00000213988,ENSMUSG00000015291
ENSG00000143768,ENSMUSG00000043463
ENSG00000116996,ENSMUSG00000103255
ENSG00000122299,ENSMUSG00000093550
ENSG00000065883,ENSMUSG00000078269
ENSG00000146267,ENSMUSG00000018012
ENSG00000253276,ENSMUSG00000071633
ENSG00000172987,ENSMUSG00000091122
ENSG00000102245,ENSMUSG00000008482
ENSG00000227488,ENSMUSG00000069516
ENSG00000123358,ENSMUSG00000026565
ENSG00000169313,ENSMUSG00000024184
ENSG00000164508,ENSMUSG00000041153
ENSG00000181761,ENSMUSG00000057766
ENSG00000161270,ENSMUSG00000072955
ENSG00000182521,ENSMUSG00000021123
ENSG00000072401,ENSMUSG00000034880
ENSG00000187569,ENSMUSG00000029798
ENSG00000132801,ENSMUSG00000094673
ENSG00000213030,ENSMUSG00000095941
ENSG00000147251,ENSMUSG00000027801
ENSG00000204136,ENSMUSG00000026837
ENSG00000165188,ENSMUSG00000074264
ENSG00000125991,ENSMUSG00000015289
ENSG00000160298,ENSMUSG00000031168
ENSG00000166257,ENSMUSG00000094747
ENSG00000163217,ENSMUSG00000025909
ENSG00000101290,ENSMUSG00000030722
ENSG00000203326,ENSMUSG00000000827
ENSG00000274570,ENSMUSG00000055865
ENSG00000168887,ENSMUSG00000023932
ENSG00000133636,ENSMUSG00000022112
ENSG00000204694,ENSMUSG00000094011
ENSG00000187608,ENSMUSG00000019132
ENSG00000119684,ENSMUSG00000033068
ENSG00000141579,ENSMUSG00000026172
ENSG00000186526,ENSMUSG00000036529
ENSG00000135519,ENSMUSG00000038543
ENSG00000149269,ENSMUSG00000025268
ENSG00000280670,ENSMUSG00000037017
ENSG00000121858,ENSMUSG00000030236
ENSG00000183255,ENSMUSG00000044667
ENSG00000174165,ENSMUSG00000078698
ENSG00000106333,ENSMUSG00000005397
ENSG00000172399,ENSMUSG00000031157
ENSG00000198910,ENSMUSG00000039656
ENSG00000159322,ENSMUSG00000025939
ENSG00000109107,ENSMUSG00000034789
ENSG00000065243,ENSMUSG00000038244
ENSG00000186787,ENSMUSG00000091119
ENSG00000139726,ENSMUSG00000002017
ENSG00000149089,ENSMUSG00000095300
ENSG00000183831,ENSMUSG00000003464
ENSG00000148925,ENSMUSG00000027435
ENSG00000153093,ENSMUSG00000094784
ENSG00000162763,ENSMUSG00000037326
ENSG00000166825,ENSMUSG00000028617
ENSG00000176194,ENSMUSG00000020609
ENSG00000137270,ENSMUSG00000026659
ENSG00000177879,ENSMUSG00000096887
ENSG00000265972,ENSMUSG00000001151
ENSG00000112419,ENSMUSG00000020801
ENSG00000118491,ENSMUSG00000043673
ENSG00000116213,ENSMUSG00000034793
ENSG00000154229,ENSMUSG00000094379
ENSG00000161281,ENSMUSG00000096373
ENSG00000092969,ENSMUSG00000002325
ENSG00000107341,ENSMUSG00000071650
ENSG00000079257,ENSMUSG00000049608
ENSG00000079459,ENSMUSG00000046856
ENSG00000177700,ENSMUSG00000025486
ENSG00000288611,ENSMUSG00000063019
ENSG00000100938,ENSMUSG00000020459
ENSG00000119138,ENSMUSG00000054958
ENSG00000156860,ENSMUSG00000037583
ENSG00000100099,ENSMUSG00000041801
ENSG00000174827,ENSMUSG00000022969
ENSG00000184995,ENSMUSG00000025995
ENSG00000095917,ENSMUSG00000032101
ENSG00000104687,ENSMUSG00000000708
ENSG00000206127,ENSMUSG00000056758
ENSG00000164168,ENSMUSG00000033249
ENSG00000168685,ENSMUSG00000003200
ENSG00000125780,ENSMUSG00000027329
ENSG00000155926,ENSMUSG00000000915
ENSG00000172578,ENSMUSG00000026434
ENSG00000197712,ENSMUSG00000024968
ENSG00000203880,ENSMUSG00000044172
ENSG00000184113,ENSMUSG00000006289
ENSG00000140395,ENSMUSG00000033902
ENSG00000166451,ENSMUSG00000020857
ENSG00000168875,ENSMUSG00000025016
ENSG00000077942,ENSMUSG00000058071
ENSG00000159720,ENSMUSG00000060738
ENSG00000011275,ENSMUSG00000050357
ENSG00000163126,ENSMUSG00000094773
ENSG00000198796,ENSMUSG00000022702
ENSG00000179021,ENSMUSG00000008429
ENSG00000095203,ENSMUSG00000042364
ENSG00000165272,ENSMUSG00000042632
ENSG00000164111,ENSMUSG00000032383
ENSG00000180787,ENSMUSG00000020458
ENSG00000144224,ENSMUSG00000031696
ENSG00000205726,ENSMUSG00000047720
ENSG00000198498,ENSMUSG00000023908
ENSG00000074219,ENSMUSG00000035395
ENSG00000154102,ENSMUSG00000020940
ENSG00000242265,ENSMUSG00000017831
ENSG00000135525,ENSMUSG00000025737
ENSG00000240204,ENSMUSG00000001029
ENSG00000286920,ENSMUSG00000079421
ENSG00000236637,ENSMUSG00000036853
ENSG00000223609,ENSMUSG00000027834
ENSG00000170779,ENSMUSG00000030271
ENSG00000121989,ENSMUSG00000001158
ENSG00000169836,ENSMUSG00000005338
ENSG00000108984,ENSMUSG00000000049
ENSG00000236371,ENSMUSG00000095822
ENSG00000178988,ENSMUSG00000020668
ENSG00000111142,ENSMUSG00000031701
ENSG00000214402,ENSMUSG00000071816
ENSG00000136867,ENSMUSG00000031246
ENSG00000135940,ENSMUSG00000035427
ENSG00000130382,ENSMUSG00000095603
ENSG00000107679,ENSMUSG00000060733
ENSG00000204498,ENSMUSG00000038246
ENSG00000187980,ENSMUSG00000095030
ENSG00000120875,ENSMUSG00000015944
ENSG00000136819,ENSMUSG00000038080
ENSG00000122952,ENSMUSG00000047230
ENSG00000175065,ENSMUSG00000049809
ENSG00000129250,ENSMUSG00000046196
ENSG00000143185,ENSMUSG00000061392
ENSG00000153558,ENSMUSG00000015484
ENSG00000162599,ENSMUSG00000050783
ENSG00000168899,ENSMUSG00000022833
ENSG00000166123,ENSMUSG00000003344
ENSG00000132466,ENSMUSG00000036712
ENSG00000020181,ENSMUSG00000050211
ENSG00000187522,ENSMUSG00000041476
ENSG00000165646,ENSMUSG00000053846
ENSG00000107779,ENSMUSG00000024312
ENSG00000213965,ENSMUSG00000058794
ENSG00000104432,ENSMUSG00000070003
ENSG00000142513,ENSMUSG00000094791
ENSG00000168917,ENSMUSG00000050188
ENSG00000136250,ENSMUSG00000043705
ENSG00000124564,ENSMUSG00000090841
ENSG00000187714,ENSMUSG00000019818
ENSG00000142327,ENSMUSG00000046607
ENSG00000100038,ENSMUSG00000094362
ENSG00000103023,ENSMUSG00000028314
ENSG00000135338,ENSMUSG00000090963
ENSG00000071626,ENSMUSG00000048728
ENSG00000249104,ENSMUSG00000060560
ENSG00000108590,ENSMUSG00000029521
ENSG00000170088,ENSMUSG00000004500
ENSG00000102078,ENSMUSG00000030610
ENSG00000154803,ENSMUSG00000024219
ENSG00000266265,ENSMUSG00000022710
ENSG00000137843,ENSMUSG00000058005
ENSG00000133019,ENSMUSG00000028062
ENSG00000172428,ENSMUSG00000005763
ENSG00000196655,ENSMUSG00000054659
ENSG00000106404,ENSMUSG00000022305
ENSG00000169718,ENSMUSG00000026384
ENSG00000197956,ENSMUSG00000073043
ENSG00000241878,ENSMUSG00000059742
ENSG00000138606,ENSMUSG00000036169
ENSG00000185361,ENSMUSG00000047613
ENSG00000178026,ENSMUSG00000041708
ENSG00000154734,ENSMUSG00000055670
ENSG00000175497,ENSMUSG00000002279
ENSG00000108406,ENSMUSG00000076441
ENSG00000149582,ENSMUSG00000026307
ENSG00000184619,ENSMUSG00000041144
